UNITID,UGDS,UG,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,UGDS_WHITENH,UGDS_BLACKNH,UGDS_API,UGDS_AIANOLD,UGDS_HISPOLD,UG_NRA,UG_UNKN,UG_WHITENH,UG_BLACKNH,UG_API,UG_AIANOLD,UG_HISPOLD,UGDS_MEN,UGDS_WOMEN
246202,368.0,,0.4484,0.4022,0.0788,0.0109,0.0,0.0,0.0,0.0027,0.0571,,,,,,,,,,,,,0.1495,0.8505
246266,566.0,,0.0671,0.0636,0.8392,0.0088,0.0106,0.0018,0.0,0.0,0.0088,,,,,,,,,,,,,0.2739,0.7261
246345,,,,,,,,,,,,,,,,,,,,,,,,,
246354,6678.0,,0.2001,0.0313,0.7137,0.0114,0.0025,0.0019,0.0171,0.0007,0.0213,,,,,,,,,,,,,0.3941,0.6059
246406,38.0,,0.6053,0.2105,0.1579,0.0263,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.1316,0.8684
246415,69.0,,0.2609,0.1884,0.5072,0.0145,0.0,0.0,0.028999999999999998,0.0,0.0,,,,,,,,,,,,,0.0725,0.9275
246460,78.0,,0.3462,0.2179,0.3462,0.0769,0.0,0.0,0.0,0.0,0.0128,,,,,,,,,,,,,0.1282,0.8718
246594,58.0,,0.6724,0.0517,0.0862,0.069,0.0345,0.0,0.0345,0.0,0.0517,,,,,,,,,,,,,0.0517,0.9483
246789,33.0,,0.303,0.0606,0.1212,0.0909,0.0,0.0,0.0909,0.1818,0.1515,,,,,,,,,,,,,0.5758,0.4242
246813,4002.0,,0.6464,0.2096,0.0492,0.0225,0.002,0.0012,0.0042,0.0045,0.0602,,,,,,,,,,,,,0.3441,0.6559
246895,796.0,,0.4573,0.0791,0.3405,0.0176,0.0452,0.0038,0.0,0.0,0.0565,,,,,,,,,,,,,0.2626,0.7374
246974,509.0,,0.1709,0.2083,0.4165,0.0845,0.0138,0.0413,0.0452,0.0039,0.0157,,,,,,,,,,,,,0.1356,0.8644
247010,38.0,,0.9474,0.0,0.0,0.0,0.0526,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0263,0.9737
247047,100.0,,0.8,0.0,0.11,0.0,0.01,0.01,0.02,0.0,0.05,,,,,,,,,,,,,0.02,0.98
247065,712.0,,0.861,0.0885,0.013999999999999999,0.0042,0.0,0.0014,0.0169,0.0,0.013999999999999999,,,,,,,,,,,,,0.1713,0.8287
247153,139.0,,0.48200000000000004,0.4101,0.036000000000000004,0.0072,0.0,0.0,0.0576,0.0,0.0072,,,,,,,,,,,,,0.3525,0.6475
247162,24.0,,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.125,,,,,,,,,,,,,0.4583,0.5417
247409,167.0,,0.7784,0.1078,0.0599,0.006,0.012,0.0,0.0299,0.0,0.006,,,,,,,,,,,,,0.0539,0.9461
247603,2688.0,,0.8341,0.0219,0.0986,0.013000000000000001,0.0019,0.0011,0.0193,0.0045,0.0056,,,,,,,,,,,,,0.4799,0.5201
247649,500.0,,0.7020000000000001,0.04,0.038,0.024,0.002,0.002,0.024,0.018000000000000002,0.15,,,,,,,,,,,,,0.728,0.272
247700,583.0,,0.5832,0.295,0.0446,0.0051,0.0069,0.0034,0.0617,0.0,0.0,,,,,,,,,,,,,0.2196,0.7804
247773,62.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0,0.0
247825,17.0,,0.1765,0.6471,0.1765,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.6471,0.3529
247834,24532.0,,0.5063,0.1313,0.1937,0.0858,0.0045,0.0029,0.0326,0.0354,0.0075,,,,,,,,,,,,,0.449,0.551
247940,3013.0,,0.9067,0.0392,0.0143,0.0086,0.0017,0.001,0.0209,0.0013,0.0063,,,,,,,,,,,,,0.3701,0.6299
248165,68.0,,0.6029,0.3971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0441,0.9559
248192,26.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,1.0
248305,118.0,,0.5339,0.33899999999999997,0.0339,0.0339,0.0,0.0,0.0169,0.0,0.0424,,,,,,,,,,,,,0.0847,0.9153
248314,35.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0857,0.9143
248527,46.0,,0.5652,0.4348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0217,0.9783
248606,428.0,,0.6121,0.0467,0.1098,0.0164,0.0467,0.0,0.0607,0.0,0.1075,,,,,,,,,,,,,0.5444,0.4556
248624,118.0,,0.9492,0.0339,0.0169,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.1017,0.8983
248633,58.0,,0.8621,0.0517,0.0172,0.0172,0.0,0.0,0.0517,0.0,0.0,,,,,,,,,,,,,0.0345,0.9655
248660,148.0,,0.8649,0.1014,0.0135,0.0068,0.0,0.0,0.0068,0.0,0.0068,,,,,,,,,,,,,0.0743,0.9257
248703,120.0,,0.4167,0.1667,0.3167,0.0083,0.0083,0.0,0.0417,0.0,0.0417,,,,,,,,,,,,,0.0583,0.9417
248846,142.0,,0.3732,0.0352,0.3732,0.0775,0.0141,0.0282,0.0141,0.0352,0.0493,,,,,,,,,,,,,0.0634,0.9366
248882,352.0,,0.3494,0.0483,0.3665,0.0114,0.1222,0.0028,0.0909,0.0,0.0085,,,,,,,,,,,,,0.2699,0.7301
248925,804.0,,0.5012,0.35200000000000004,0.0721,0.0336,0.0062,0.0,0.0137,0.0187,0.0025,,,,,,,,,,,,,0.5784,0.4216
248934,10258.0,,0.3974,0.4179,0.0836,0.0317,0.0071,0.0022,0.0281,0.0004,0.0315,,,,,,,,,,,,,0.4191,0.5809
249140,251.0,,0.0478,0.2869,0.5378,0.0837,0.004,0.0,0.0279,0.0,0.012,,,,,,,,,,,,,0.2231,0.7769
249238,328.0,,0.4268,0.18899999999999997,0.2988,0.0488,0.0,0.0152,0.0122,0.0,0.0091,,,,,,,,,,,,,0.1311,0.8689
249566,226.0,,0.7301,0.2478,0.0221,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.9027,0.0973
249609,186.0,,0.7258,0.0645,0.0699,0.0054,0.0054,0.0,0.0215,0.0,0.1075,,,,,,,,,,,,,0.5161,0.4839
250027,233.0,,0.9099,0.0687,0.0,0.0,0.0,0.0,0.0,0.0,0.0215,,,,,,,,,,,,,0.2189,0.7811
250072,128.0,,0.7656,0.1484,0.0625,0.0078,0.0,0.0,0.0156,0.0,0.0,,,,,,,,,,,,,0.0391,0.9609
250285,320.0,,0.2844,0.2906,0.2094,0.0281,0.0031,0.0,0.1344,0.0,0.05,,,,,,,,,,,,,0.9594,0.0406
250498,44.0,,0.5,0.3182,0.1364,0.0227,0.0,0.0,0.0,0.0,0.0227,,,,,,,,,,,,,0.5682,0.4318
250601,503.0,,0.4135,0.0636,0.3638,0.0477,0.0457,0.0119,0.0179,0.0,0.0358,,,,,,,,,,,,,0.326,0.674
250744,480.0,,0.2271,0.6938,0.0104,0.0042,0.0042,0.0,0.05,0.0,0.0104,,,,,,,,,,,,,0.0938,0.9063
250902,78.0,,0.2692,0.2308,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0641,0.9359
250993,147.0,,0.6122,0.0884,0.1633,0.0,0.1088,0.0,0.0204,0.0,0.0068,,,,,,,,,,,,,0.3946,0.6054
251075,217.0,,0.3963,0.3502,0.2166,0.0092,0.0,0.0,0.0,0.0,0.0276,,,,,,,,,,,,,0.1198,0.8802
251251,222.0,,0.8198,0.1261,0.018000000000000002,0.0045,0.0,0.0,0.009000000000000001,0.0,0.0225,,,,,,,,,,,,,0.4955,0.5045
251260,4487.0,,0.6702,0.2454,0.0201,0.0131,0.0038,0.0007,0.0094,0.0033,0.0341,,,,,,,,,,,,,0.4237,0.5763
251312,1022.0,,0.22699999999999998,0.6595,0.0509,0.0117,0.0117,0.0029,0.0,0.0,0.0362,,,,,,,,,,,,,0.2084,0.7916
260293,2290.0,,0.3603,0.4445,0.1044,0.0061,0.0052,0.0044,0.0332,0.0,0.0419,,,,,,,,,,,,,0.2345,0.7655
260336,22.0,,0.9545,0.0,0.0,0.0,0.0,0.0,0.0455,0.0,0.0,,,,,,,,,,,,,0.0,1.0
260354,99.0,,0.3333,0.10099999999999999,0.4646,0.0606,0.0,0.0,0.0,0.0,0.0404,,,,,,,,,,,,,0.1818,0.8182
260363,31.0,,0.9677,0.0323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0645,0.9355
260372,297.0,,0.2525,0.0034,0.0269,0.0,0.7104,0.0,0.0067,0.0,0.0,,,,,,,,,,,,,0.4781,0.5219
260664,242.0,,0.1901,0.7851,0.0207,0.0,0.0,0.0,0.0041,0.0,0.0,,,,,,,,,,,,,0.8471,0.1529
260691,1038.0,,0.4952,0.0539,0.2697,0.0337,0.0578,0.001,0.0308,0.0,0.0578,,,,,,,,,,,,,0.2582,0.7418
260789,661.0,,0.1074,0.0272,0.6596,0.1649,0.0045,0.0045,0.0287,0.0,0.003,,,,,,,,,,,,,0.2648,0.7352
260813,209.0,,0.7799,0.0335,0.0909,0.0383,0.0048,0.0048,0.0335,0.0,0.0144,,,,,,,,,,,,,0.11,0.89
260901,40335.0,,0.491,0.2988,0.091,0.0172,0.0172,0.0067,0.0,0.0035,0.0746,,,,,,,,,,,,,0.2341,0.7659
260910,347.0,,0.8934,0.0692,0.0231,0.0058,0.0058,0.0,0.0,0.0,0.0029,,,,,,,,,,,,,0.1787,0.8213
260929,142.0,,0.3944,0.0141,0.1056,0.0141,0.0141,0.0,0.006999999999999999,0.0,0.4507,,,,,,,,,,,,,0.0493,0.9507
260947,38.0,,0.5526,0.1316,0.0789,0.0263,0.0,0.0,0.0,0.2105,0.0,,,,,,,,,,,,,0.6579,0.3421
260956,,,,,,,,,,,,,,,,,,,,,,,,,
260965,63.0,,0.6032,0.2381,0.1429,0.0,0.0,0.0,0.0159,0.0,0.0,,,,,,,,,,,,,0.0317,0.9683
260974,233.0,,0.4506,0.0987,0.3004,0.073,0.0043,0.0,0.0429,0.0,0.03,,,,,,,,,,,,,0.8069,0.1931
260992,737.0,,0.251,0.4057,0.2022,0.0109,0.0095,0.0014,0.114,0.0,0.0054,,,,,,,,,,,,,0.152,0.848
261375,1287.0,,0.6503,0.1243,0.0847,0.035,0.1018,0.0039,0.0,0.0,0.0,,,,,,,,,,,,,0.4444,0.5556
261384,666.0,,0.6471,0.0751,0.1186,0.0465,0.1111,0.0015,0.0,0.0,0.0,,,,,,,,,,,,,0.6742,0.3258
261393,734.0,,0.6798,0.0654,0.0736,0.064,0.1144,0.0027,0.0,0.0,0.0,,,,,,,,,,,,,0.733,0.267
261436,826.0,,0.7349,0.1283,0.0581,0.0182,0.0061,0.0012,0.0448,0.0012,0.0073,,,,,,,,,,,,,0.0484,0.9516
261472,466.0,,0.5472,0.3197,0.0322,0.0408,0.0021,0.0,0.0172,0.0,0.0408,,,,,,,,,,,,,0.6974,0.3026
261676,131.0,,0.9008,0.0,0.0382,0.0305,0.0,0.0076,0.0153,0.0,0.0076,,,,,,,,,,,,,0.0763,0.9237
261685,126.0,,0.6032,0.2619,0.0476,0.0079,0.0079,0.0,0.0635,0.0,0.0079,,,,,,,,,,,,,0.0873,0.9127
261719,172.0,,0.1919,0.2791,0.0233,0.0233,0.0,0.0,0.0291,0.0058,0.4477,,,,,,,,,,,,,0.0465,0.9535
261773,22.0,,0.9545,0.0,0.0,0.0,0.0,0.0,0.0455,0.0,0.0,,,,,,,,,,,,,0.2273,0.7727
261861,104.0,,0.9038,0.0673,0.0,0.0,0.0,0.0,0.0288,0.0,0.0,,,,,,,,,,,,,0.0481,0.9519
261931,191.0,,0.6178,0.3403,0.0105,0.0052,0.0052,0.0,0.0209,0.0,0.0,,,,,,,,,,,,,0.2513,0.7487
262022,,,,,,,,,,,,,,,,,,,,,,,,,
262031,6565.0,,0.7992,0.0596,0.0385,0.0198,0.0032,0.0009,0.0331,0.0084,0.0373,,,,,,,,,,,,,0.4297,0.5703
262086,3755.0,,0.4506,0.0969,0.2953,0.0346,0.0083,0.0115,0.0431,0.0003,0.0594,,,,,,,,,,,,,0.3672,0.6328
262129,834.0,,0.7074,0.0264,0.1523,0.024,0.0012,0.0,0.0456,0.018000000000000002,0.0252,,,,,,,,,,,,,0.4077,0.5923
262235,49.0,,0.2857,0.0816,0.5306,0.0408,0.0,0.0,0.0612,0.0,0.0,,,,,,,,,,,,,0.0204,0.9796
262299,72.0,,0.75,0.0139,0.1806,0.0,0.0139,0.0139,0.0278,0.0,0.0,,,,,,,,,,,,,0.0278,0.9722
262332,1566.0,,0.1111,0.0479,0.0262,0.0038,0.0089,0.0038,0.0096,0.0006,0.7879999999999999,,,,,,,,,,,,,0.4681,0.5319
262341,673.0,,0.5349,0.1501,0.1932,0.0149,0.0149,0.0059,0.0817,0.0045,0.0,,,,,,,,,,,,,0.8737,0.1263
262369,133.0,,0.4361,0.0301,0.4962,0.0,0.0,0.0075,0.0301,0.0,0.0,,,,,,,,,,,,,0.0226,0.9774
262402,136.0,,0.4926,0.1324,0.2353,0.0515,0.0,0.0,0.0662,0.0,0.0221,,,,,,,,,,,,,0.9559,0.0441
262466,61.0,,0.6721,0.0,0.0164,0.0164,0.0,0.0,0.0,0.2951,0.0,,,,,,,,,,,,,0.5082,0.4918
262509,482.0,,0.473,0.0685,0.3734,0.0104,0.0166,0.0041,0.0539,0.0,0.0,,,,,,,,,,,,,0.1784,0.8216
262660,48.0,,0.2292,0.625,0.0,0.0,0.0417,0.0,0.0417,0.0,0.0625,,,,,,,,,,,,,0.0417,0.9583
362700,342.0,,0.4035,0.1374,0.4211,0.0029,0.0,0.0117,0.0088,0.0058,0.0088,,,,,,,,,,,,,0.155,0.845
362782,183.0,,0.6339,0.1202,0.1202,0.08199999999999999,0.0,0.0,0.0164,0.0,0.0273,,,,,,,,,,,,,0.0219,0.9781
363013,77.0,,0.8701,0.039,0.0649,0.0,0.0,0.0,0.013000000000000001,0.0,0.013000000000000001,,,,,,,,,,,,,0.0779,0.9221
363077,241.0,,0.2324,0.1162,0.5934,0.0207,0.0,0.0083,0.0041,0.0207,0.0041,,,,,,,,,,,,,0.1784,0.8216
363147,110.0,,0.5818,0.2545,0.1182,0.0182,0.0091,0.0,0.0182,0.0,0.0,,,,,,,,,,,,,0.0455,0.9545
363165,1106.0,,0.198,0.2495,0.3707,0.0027,0.0172,0.0,0.0651,0.0,0.0967,,,,,,,,,,,,,0.5172,0.4828
363387,1045.0,,0.3569,0.0383,0.0565,0.0364,0.0115,0.0144,0.0297,0.0,0.4565,,,,,,,,,,,,,0.2699,0.7301
363439,239.0,,0.8201,0.1297,0.0335,0.0,0.0,0.0,0.0126,0.0,0.0042,,,,,,,,,,,,,0.1339,0.8661
363590,410.0,,0.6,0.0585,0.1415,0.0707,0.022000000000000002,0.0171,0.078,0.0,0.0122,,,,,,,,,,,,,0.1488,0.8512
363633,754.0,,0.2135,0.0172,0.7321,0.0053,0.0093,0.0053,0.0093,0.0,0.008,,,,,,,,,,,,,0.435,0.565
363679,156.0,,0.6923,0.2692,0.0192,0.0192,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0192,0.9808
363712,52.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0,0.0
363721,,,,,,,,,,,,,,,,,,,,,,,,,
363882,57.0,,0.8772,0.0702,0.0175,0.0,0.0,0.0,0.0351,0.0,0.0,,,,,,,,,,,,,0.0351,0.9649
363907,1037.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.513,0.48700000000000004
363916,460.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.3478,0.6522
363934,784.0,,0.5714,0.0791,0.1046,0.0217,0.0102,0.0038,0.0676,0.0026,0.139,,,,,,,,,,,,,0.8457,0.1543
364016,6515.0,,0.5994,0.0375,0.1839,0.0244,0.0157,0.0026,0.0158,0.0043,0.1165,,,,,,,,,,,,,0.446,0.5539999999999999
364025,10842.0,,0.5104,0.0398,0.2274,0.0521,0.0177,0.0046,0.0251,0.0033,0.1196,,,,,,,,,,,,,0.4761,0.5239
364122,6.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.1667,0.8333
364168,371.0,,0.7332,0.0916,0.0485,0.0081,0.0081,0.0054,0.0216,0.0,0.0836,,,,,,,,,,,,,0.7709,0.2291
364326,47.0,,0.3191,0.3404,0.1277,0.0213,0.0,0.0,0.0,0.0,0.1915,,,,,,,,,,,,,0.0638,0.9362
364335,717.0,,0.1297,0.1297,0.0656,0.0223,0.0042,0.0042,0.0,0.0,0.6444,,,,,,,,,,,,,0.1213,0.8787
364548,240.0,,0.55,0.1875,0.125,0.025,0.1083,0.0,0.0,0.0,0.0042,,,,,,,,,,,,,0.6583,0.3417
364575,33.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0303,0.9697
364584,67.0,,0.7164,0.1642,0.0597,0.0,0.0597,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.3433,0.6567
364627,132.0,,0.7348,0.0379,0.0606,0.0076,0.1212,0.0,0.0379,0.0,0.0,,,,,,,,,,,,,0.4091,0.5909
364636,102.0,,0.8235,0.1667,0.0,0.0,0.0,0.0,0.0098,0.0,0.0,,,,,,,,,,,,,0.3235,0.6765
364751,153.0,,0.2157,0.7582,0.0261,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0458,0.9542
364760,76.0,,0.0132,0.0789,0.9079,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0526,0.9474
364812,50.0,,0.0,0.22,0.76,0.0,0.0,0.0,0.02,0.0,0.0,,,,,,,,,,,,,0.06,0.94
364946,187.0,,0.5615,0.0214,0.0481,0.0053,0.3583,0.0053,0.0,0.0,0.0,,,,,,,,,,,,,0.5294,0.4706
364955,574.0,,0.1446,0.1132,0.6916,0.006999999999999999,0.0052,0.0087,0.0,0.0,0.0296,,,,,,,,,,,,,0.1864,0.8136
364964,95.0,,0.8737,0.0632,0.0,0.0,0.0,0.0526,0.0,0.0,0.0105,,,,,,,,,,,,,0.2421,0.7579
364973,643.0,,0.3624,0.1664,0.1711,0.0342,0.0078,0.0078,0.0031,0.0,0.2473,,,,,,,,,,,,,0.5537,0.4463
365055,898.0,,0.0301,0.1281,0.3508,0.0178,0.0011,0.0011,0.0122,0.0,0.4588,,,,,,,,,,,,,0.4165,0.5835
365073,101.0,,0.5446,0.2772,0.0891,0.0099,0.0198,0.0,0.0594,0.0,0.0,,,,,,,,,,,,,0.0396,0.9604
365091,293.0,,0.2014,0.6382,0.0785,0.040999999999999995,0.0,0.0,0.0,0.0068,0.0341,,,,,,,,,,,,,0.0751,0.9249
365125,121.0,,0.5702,0.0413,0.3636,0.0165,0.0083,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,1.0
365198,131.0,,0.5344,0.0382,0.084,0.0,0.1374,0.0,0.0763,0.0,0.1298,,,,,,,,,,,,,0.3817,0.6183
365204,2951.0,,0.1921,0.2348,0.4992,0.0037,0.0241,0.0027,0.0105,0.0,0.0329,,,,,,,,,,,,,0.2914,0.7086
365213,303.0,,0.7162,0.0429,0.1782,0.0132,0.0198,0.0099,0.0198,0.0,0.0,,,,,,,,,,,,,0.4422,0.5578
365240,33.0,,0.8485,0.1212,0.0,0.0,0.0,0.0,0.0303,0.0,0.0,,,,,,,,,,,,,0.7576,0.2424
365374,385.0,,0.7403,0.0519,0.0857,0.0104,0.0805,0.0,0.0286,0.0,0.0026,,,,,,,,,,,,,0.4909,0.5091
365383,116.0,,0.8879,0.069,0.0431,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0948,0.9052
365426,,,,,,,,,,,,,,,,,,,,,,,,,
365480,318.0,,0.5566,0.0377,0.0409,0.0063,0.0503,0.0,0.0503,0.0,0.2579,,,,,,,,,,,,,0.5031,0.4969
365505,54.0,,0.7593,0.1852,0.0,0.0556,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.1296,0.8704
365569,24.0,,0.4583,0.0833,0.4167,0.0,0.0,0.0,0.0,0.0,0.0417,,,,,,,,,,,,,0.4167,0.5833
365693,116.0,,0.8879,0.0431,0.0603,0.0086,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0345,0.9655
365763,50.0,,0.6,0.14,0.18,0.0,0.0,0.02,0.06,0.0,0.0,,,,,,,,,,,,,0.44,0.56
365824,169.0,,0.6923,0.2249,0.0592,0.0178,0.0,0.0,0.0059,0.0,0.0,,,,,,,,,,,,,0.0414,0.9586
365833,221.0,,0.6516,0.1493,0.1493,0.009000000000000001,0.009000000000000001,0.0,0.0271,0.0,0.0045,,,,,,,,,,,,,0.0679,0.9321
366003,92.0,,0.2609,0.4783,0.0543,0.0,0.0,0.0109,0.0217,0.1739,0.0,,,,,,,,,,,,,0.6413,0.3587
366155,25.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.8,0.2
366191,1403.0,,0.5916,0.077,0.221,0.0185,0.0078,0.0036,0.0527,0.0014,0.0264,,,,,,,,,,,,,0.9815,0.0185
366252,5565.0,,0.8633,0.0329,0.0334,0.0084,0.0022,0.0009,0.0181,0.0131,0.0277,,,,,,,,,,,,,0.639,0.361
366261,228.0,,0.5482,0.2675,0.1667,0.0175,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.3816,0.6184
366270,414.0,,0.2536,0.7367,0.0024,0.0048,0.0024,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0362,0.9638
366289,56.0,,0.3214,0.0179,0.5,0.0,0.0179,0.0,0.0,0.0,0.1429,,,,,,,,,,,,,0.4821,0.5179
366340,259.0,,0.0386,0.0077,0.0039,0.0,0.9382,0.0,0.0,0.0116,0.0,,,,,,,,,,,,,0.4788,0.5212
366368,,,,,,,,,,,,,,,,,,,,,,,,,
366395,22222.0,,0.58,0.0894,0.2032,0.0319,0.0035,0.0007,0.0066,0.0037,0.081,,,,,,,,,,,,,0.4753,0.5247
366401,8144.0,,0.4236,0.0441,0.2829,0.1492,0.0018,0.0049,0.0658,0.0151,0.0125,,,,,,,,,,,,,0.4991,0.5009
366438,99.0,,0.6667,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0202,0.9798
366465,2217.0,,0.5286,0.419,0.0244,0.0068,0.0023,0.0005,0.0167,0.0018,0.0,,,,,,,,,,,,,0.3112,0.6888
366535,518.0,,0.4595,0.473,0.028999999999999998,0.0135,0.0097,0.0,0.0154,0.0,0.0,,,,,,,,,,,,,0.2278,0.7722
366544,328.0,,0.2348,0.2378,0.2591,0.0213,0.0091,0.0091,0.1189,0.0,0.1098,,,,,,,,,,,,,0.2317,0.7683
366553,1258.0,,0.5572,0.155,0.2218,0.0127,0.0087,0.0024,0.0318,0.0087,0.0016,,,,,,,,,,,,,0.2202,0.7798
366571,23.0,,0.8261,0.0,0.0435,0.0,0.0,0.0,0.087,0.0,0.0435,,,,,,,,,,,,,0.0435,0.9565
366580,455.0,,0.4374,0.3253,0.1407,0.0264,0.0088,0.0,0.022000000000000002,0.0,0.0396,,,,,,,,,,,,,0.8637,0.1363
366605,,,,,,,,,,,,,,,,,,,,,,,,,
366623,107.0,,0.8692,0.0093,0.0561,0.0,0.0374,0.0,0.027999999999999997,0.0,0.0,,,,,,,,,,,,,0.4299,0.5701
366632,39.0,,0.9487,0.0513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.1538,0.8462
366650,294.0,,0.7721,0.1429,0.0306,0.0102,0.0102,0.0,0.017,0.0,0.017,,,,,,,,,,,,,0.7279,0.2721
366678,438.0,,0.41100000000000003,0.2146,0.2785,0.0137,0.016,0.0,0.0365,0.0,0.0297,,,,,,,,,,,,,0.7557,0.2443
366696,645.0,,0.2744,0.3845,0.2636,0.0217,0.0078,0.0,0.031,0.0,0.0171,,,,,,,,,,,,,0.7333,0.2667
366711,11506.0,,0.32299999999999995,0.0342,0.3965,0.0983,0.0041,0.0042,0.0542,0.0245,0.0611,,,,,,,,,,,,,0.3957,0.6043
366748,419.0,,0.0859,0.0716,0.0597,0.0835,0.0072,0.6729999999999999,0.0,0.0,0.0191,,,,,,,,,,,,,0.4033,0.5967
366793,,,,,,,,,,,,,,,,,,,,,,,,,
366960,408.0,,0.27699999999999997,0.0221,0.5392,0.0466,0.0123,0.027000000000000003,0.0,0.0,0.076,,,,,,,,,,,,,0.1936,0.8064
367024,782.0,,0.7199,0.0665,0.0435,0.0192,0.0038,0.0026,0.0,0.0,0.1445,,,,,,,,,,,,,0.2442,0.7558
367051,106.0,,0.5943,0.28300000000000003,0.1226,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0377,0.9623
367088,65.0,,0.9692,0.0,0.0,0.0154,0.0,0.0,0.0,0.0,0.0154,,,,,,,,,,,,,0.0462,0.9538
367097,113.0,,0.6637,0.1062,0.1416,0.0088,0.0265,0.0,0.0442,0.0088,0.0,,,,,,,,,,,,,0.2478,0.7522
367103,63.0,,0.6667,0.3016,0.0159,0.0159,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.3651,0.6349
367112,623.0,,0.2681,0.6934,0.0112,0.0016,0.0,0.0,0.0225,0.0,0.0032,,,,,,,,,,,,,0.2279,0.7721
367130,98.0,,0.602,0.0714,0.2449,0.0714,0.0102,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.051,0.9490000000000001
367158,89.0,,0.5393,0.3483,0.0674,0.0112,0.0,0.0,0.0225,0.0,0.0112,,,,,,,,,,,,,0.0562,0.9438
367194,473.0,,0.7252,0.0825,0.0317,0.0169,0.0106,0.0,0.0698,0.055,0.0085,,,,,,,,,,,,,0.7252,0.2748
367334,146.0,,0.6438,0.1918,0.0753,0.0,0.0205,0.0,0.0,0.0,0.0685,,,,,,,,,,,,,0.9589,0.0411
367361,40.0,,0.05,0.5,0.325,0.125,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.45,0.55
367398,374.0,,0.6203,0.139,0.1791,0.0134,0.0027,0.0,0.0214,0.0,0.0241,,,,,,,,,,,,,0.0936,0.9064
367431,39.0,,0.6409999999999999,0.3077,0.0,0.0,0.0,0.0,0.0513,0.0,0.0,,,,,,,,,,,,,0.1026,0.8974
367459,6568.0,,0.6628,0.0236,0.1932,0.0291,0.0152,0.0038,0.0382,0.0166,0.0175,,,,,,,,,,,,,0.428,0.5720000000000001
367662,37.0,,0.2703,0.0541,0.6486,0.027000000000000003,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0541,0.9459
367839,107.0,,0.0654,0.0187,0.0467,0.0654,0.0,0.0,0.0,0.7944,0.0093,,,,,,,,,,,,,0.4393,0.5607
367875,195.0,,0.359,0.3385,0.2256,0.0051,0.0051,0.0,0.0462,0.0,0.0205,,,,,,,,,,,,,0.4103,0.5897
367884,1680.0,,0.4542,0.1357,0.3518,0.0173,0.006,0.0018,0.0119,0.0,0.0214,,,,,,,,,,,,,0.3667,0.6333
